Created_at	Tweet_text	Screen_name	RT																																																																																																																																																						
Sun Feb 18 19:04:04 +0000 2018	"#Asia #Africa #SouthAmerica #NorthAmerica #Australia #Antarctica #Europe #Twinsoul #Senegal #Touba\u2026 https:\/\/t.co\/SC2GHSTCef,""display_text_range"""	Charlot de Man	#VALUE!																																																																																																																																																						
Sun Feb 18 19:04:10 +0000 2018	"#\u30a4\u30e9\u30b9\u30c8\u7d20\u6750 #\u7d75\u5e2b\u3055\u3093\u3068\u7e4b\u304c\u308a\u305f\u3044 #\u62e1\u6563\u5e0c\u671b #\u30b0\u30e9\u30d5\u30a3\u30c3\u30af\u30b9 #ai\u30d5\u30a1\u30a4\u30eb #\u6559\u5e2b #\u5e83\u544a #\u30b5\u30a4\u30c8 https:\/\/t.co\/42cCIZ2pBS https:\/\/t.co\/dTtd0iNDk3,""source"""	0sweet3	#VALUE!																																																																																																																																																						
Sun Feb 18 19:04:10 +0000 2018	"RT @kuriharan: Check. Fears of #bots in the workplace are likely overblown https:\/\/t.co\/aSZTG2jWHt via @VentureBeat #tech #digital #data #b\u2026,""source"""	Mada_GD	kuriharan:																																																																																																																																																						
Sun Feb 18 19:04:10 +0000 2018	"RT @andreacoslovich: The latest and most interesting news from the #AI world reported by @TheRegister \nhttps:\/\/t.co\/p6lVRoqv2F\n#ArtificialI\u2026,""source"""	Tsundu_Mak	andreacoslovich:																																																																																																																																																						
Sun Feb 18 19:04:12 +0000 2018	"RT @ipfconline1: COOL!\ud83d\udc47\nTest Your Fake British or American Accent Online With This AI (made by @CambConsultants)\n\nhttps:\/\/t.co\/dc7sE9xJxq @\u2026,""source"""	z2duqOb3i6eJzMO	ipfconline1:																																																																																																																																																						
Sun Feb 18 19:04:12 +0000 2018	"\Security Vulnerabilities Explained with Rivers and Parties, by Andrea Zanin https"	9.60094E+17	#VALUE!																																																																																																																																																						
Sun Feb 18 19:04:12 +0000 2018	"RT @ArbidexToken: Wow! We got to be No.3! @ConnectedAction https:\/\/t.co\/JSDD4CiXU3,""source"""	nadyusha_iliche	ArbidexToken:																																																																																																																																																						
Sun Feb 18 19:04:13 +0000 2018	"RT @wiomax: How #AI can help brands improve engagement https:\/\/t.co\/du24GzXy0v #ArtificialIntelligence #CRM #chatbots #NLP https:\/\/t.co\/x1m\u2026,""source"""	AccBiking	wiomax:																																																																																																																																																						
Sun Feb 18 19:04:14 +0000 2018	"RT @antgrasso: Disruption In different ages! @JacBurns_Comext @jblefevre60 #IoT #AI #Blockchain #Fintech #APIs #Bigdata #DataScience #AR #V\u2026,""source"""	maishamazingira	antgrasso:																																																																																																																																																						
Sun Feb 18 19:04:14 +0000 2018	"RT @Fisher85M: How to Achieve #DigitalTransformation?\n\n[@ThingsExpo @schmarzo @DellEMC]\n\n#BigData #IoT #mobile #Analytics #Industry40 #Cybe\u2026,""source"""	syedkami70	Fisher85M:																																																																																																																																																						
Sun Feb 18 19:04:15 +0000 2018	"RT @AitheonOfficial: Andrew and Ryan photoed with @SebastianThrun, founder of Udacity and renowned for his contributions to the innovation\u2026,""source"""	energysaver4460	AitheonOfficial:																																																																																																																																																						
Sun Feb 18 19:04:16 +0000 2018	"RT @ipfconline1: The 7 Jobs That Will Be Killed First By Robots\nhttps:\/\/t.co\/DZspKzuqf7 [by @pierrepinna via @ipfconline1]\n#DigitalTransfor\u2026,""source"""	z2duqOb3i6eJzMO	ipfconline1:																																																																																																																																																						
Sun Feb 18 19:04:21 +0000 2018	"RT @ipfconline1: Big Data #Analytics is a Survival Tool for Many Organizations\n\nhttps:\/\/t.co\/neB9btNcnO   [by @datafloq]\n#BigData #AI #Busi\u2026,""source"""	z2duqOb3i6eJzMO	ipfconline1:																																																																																																																																																						
Sun Feb 18 19:04:22 +0000 2018	"RT @ipfconline1: Big Data #Analytics is a Survival Tool for Many Organizations\n\nhttps:\/\/t.co\/neB9btNcnO   [by @datafloq]\n#BigData #AI #Busi\u2026,""source"""	fernandocuenca	ipfconline1:																																																																																																																																																						
Sun Feb 18 19:04:30 +0000 2018	"RT @charlielevin: My new Thriller NOT SO DEAD available now on Amazon( 4.8 Stars): \neBook: https:\/\/t.co\/emqFqgsXwE  \nAudiobook: https:\/\/t.c\u2026,""source"""	ReeseSpenser	charlielevin:																																																																																																																																																						
Sun Feb 18 19:04:38 +0000 2018	"RT @emawware: https:\/\/t.co\/gnRglcOhq1 We are hiring! Answer 6 questions and join an amazing team who thrive to empower users with emotional\u2026,""source"""	ukiuktfoei975	emawware:																																																																																																																																																						
Sun Feb 18 19:04:38 +0000 2018	"RT @acmedsci: Medical imaging and artificial intelligence - read more about our recent meeting with JSPS https:\/\/t.co\/t1BxSziKjN #jsps #ima\u2026,""source"""	RheanneLaybourn	acmedsci:																																																																																																																																																						
Sun Feb 18 19:04:40 +0000 2018	"RT @DiploTom: A little late to this @TheEconomist @1843mag story by @smnwillis (\ud83d\udc0cpost has just arrived in Beirut!), but it is awesome. Insp\u2026,""source"""	Jmathias66	DiploTom:																																																																																																																																																						
Sun Feb 18 19:04:40 +0000 2018	"RT @reinforcelabtwt: 48 Best #Development Courses\n\nhttps:\/\/t.co\/GXc3fTgD7f  \n\n#AI #DataScience #BI #MachineLearning #DeepLearning #IoT #IIo\u2026,""source"""	Jadirectivestwt	reinforcelabtwt:																																																																																																																																																						
Sun Feb 18 19:04:46 +0000 2018	"RT @appesha: What Is Machine Learning &amp; How Does It Work?\n#AI #martech #digitalmarketing @machinelabs_ai #BigData #Fintech #Insurtech #mark\u2026,""source"""	chandu1k	appesha:																																																																																																																																																						
